"ID","REMOTE_ID","AMBIENT_TEMPERATURE","AIR_PRESSURE","HUMIDITY","CREATED","serverDate","dateUTC","onlyTime","onlyDate"
22988,12,20.05,1009,53.42,"2021-07-02 10:02:35","2021-07-02 17:58:49",2021-07-02 17:58:49,64729,2021-07-02
22989,12,20.05,1009,53.42,"2021-07-02 10:02:35","2021-07-02 17:58:54",2021-07-02 17:58:54,64734,2021-07-02
22990,12,20.06,1009.09,53.35,"2021-07-02 10:02:35","2021-07-02 17:59:00",2021-07-02 17:59:00,64740,2021-07-02
22991,12,20.05,1009.03,53.3,"2021-07-02 10:02:35","2021-07-02 17:59:05",2021-07-02 17:59:05,64745,2021-07-02
22992,12,20.06,1009.04,53.29,"2021-07-02 10:02:35","2021-07-02 17:59:10",2021-07-02 17:59:10,64750,2021-07-02
22993,12,20.06,1009.04,53.35,"2021-07-02 10:02:35","2021-07-02 17:59:15",2021-07-02 17:59:15,64755,2021-07-02
22994,12,20.05,1009.03,53.37,"2021-07-02 10:02:35","2021-07-02 17:59:20",2021-07-02 17:59:20,64760,2021-07-02
22995,12,20.06,1008.98,53.38,"2021-07-02 10:02:35","2021-07-02 17:59:25",2021-07-02 17:59:25,64765,2021-07-02
22996,12,20.07,1009.11,53.4,"2021-07-02 10:02:35","2021-07-02 17:59:31",2021-07-02 17:59:31,64771,2021-07-02
22997,12,20.07,1009.05,53.56,"2021-07-02 10:02:35","2021-07-02 17:59:36",2021-07-02 17:59:36,64776,2021-07-02
22998,12,20.06,1009.05,53.74,"2021-07-02 10:02:35","2021-07-02 17:59:41",2021-07-02 17:59:41,64781,2021-07-02
22999,12,20.04,1009.11,53.92,"2021-07-02 10:02:35","2021-07-02 17:59:46",2021-07-02 17:59:46,64786,2021-07-02
23000,12,20.03,1009.1,53.88,"2021-07-02 10:02:35","2021-07-02 17:59:51",2021-07-02 17:59:51,64791,2021-07-02
23001,12,20.04,1009.17,53.78,"2021-07-02 10:02:35","2021-07-02 17:59:56",2021-07-02 17:59:56,64796,2021-07-02
23002,12,20.04,1009.11,53.71,"2021-07-02 10:02:35","2021-07-02 18:00:02",2021-07-02 18:00:02,64802,2021-07-02
23003,12,20.05,1009.03,53.65,"2021-07-02 10:02:35","2021-07-02 18:00:07",2021-07-02 18:00:07,64807,2021-07-02
23004,12,20.06,1009.02,53.6,"2021-07-02 10:02:35","2021-07-02 18:00:12",2021-07-02 18:00:12,64812,2021-07-02
23005,12,20.05,1009.11,53.53,"2021-07-02 10:02:35","2021-07-02 18:00:17",2021-07-02 18:00:17,64817,2021-07-02
23006,12,20.06,1009.09,53.52,"2021-07-02 10:02:35","2021-07-02 18:00:22",2021-07-02 18:00:22,64822,2021-07-02
23007,12,20.05,1009.08,53.5,"2021-07-02 10:02:35","2021-07-02 18:00:27",2021-07-02 18:00:27,64827,2021-07-02
23008,12,20.06,1009.11,53.49,"2021-07-02 10:02:35","2021-07-02 18:00:33",2021-07-02 18:00:33,64833,2021-07-02
23009,12,20.06,1009.05,53.47,"2021-07-02 10:02:35","2021-07-02 18:00:38",2021-07-02 18:00:38,64838,2021-07-02
23010,12,20.07,1009.14,53.45,"2021-07-02 10:02:35","2021-07-02 18:00:43",2021-07-02 18:00:43,64843,2021-07-02
23011,12,20.08,1009.08,53.43,"2021-07-02 10:02:35","2021-07-02 18:00:48",2021-07-02 18:00:48,64848,2021-07-02
23012,12,20.08,1009.13,53.4,"2021-07-02 10:02:35","2021-07-02 18:00:53",2021-07-02 18:00:53,64853,2021-07-02
23013,12,20.07,1009.04,53.34,"2021-07-02 10:02:35","2021-07-02 18:00:59",2021-07-02 18:00:59,64859,2021-07-02
23014,12,20.09,1009.09,53.3,"2021-07-02 10:02:35","2021-07-02 18:01:04",2021-07-02 18:01:04,64864,2021-07-02
23015,12,20.07,1009.01,53.34,"2021-07-02 10:02:35","2021-07-02 18:01:09",2021-07-02 18:01:09,64869,2021-07-02
23016,12,20.08,1009.05,53.39,"2021-07-02 10:02:35","2021-07-02 18:01:14",2021-07-02 18:01:14,64874,2021-07-02
23017,12,20.08,1009.08,53.41,"2021-07-02 10:02:35","2021-07-02 18:01:19",2021-07-02 18:01:19,64879,2021-07-02
23018,12,20.08,1009.07,53.37,"2021-07-02 10:02:35","2021-07-02 18:01:24",2021-07-02 18:01:24,64884,2021-07-02
23019,12,20.09,1009.14,53.35,"2021-07-02 10:02:35","2021-07-02 18:01:30",2021-07-02 18:01:30,64890,2021-07-02
23020,12,20.09,1009.07,53.28,"2021-07-02 10:02:35","2021-07-02 18:01:35",2021-07-02 18:01:35,64895,2021-07-02
23021,12,20.08,1009.08,53.29,"2021-07-02 10:02:35","2021-07-02 18:01:40",2021-07-02 18:01:40,64900,2021-07-02
23022,12,20.07,1009.04,53.29,"2021-07-02 10:02:35","2021-07-02 18:01:45",2021-07-02 18:01:45,64905,2021-07-02
23023,12,20.07,1009.09,53.26,"2021-07-02 10:02:35","2021-07-02 18:01:50",2021-07-02 18:01:50,64910,2021-07-02
23024,12,20.07,1009.12,53.27,"2021-07-02 10:02:35","2021-07-02 18:01:55",2021-07-02 18:01:55,64915,2021-07-02
23025,12,20.08,1009.07,53.27,"2021-07-02 10:02:35","2021-07-02 18:02:01",2021-07-02 18:02:01,64921,2021-07-02
23026,12,20.08,1009.08,53.28,"2021-07-02 10:02:35","2021-07-02 18:02:06",2021-07-02 18:02:06,64926,2021-07-02
23027,12,20.08,1009.05,53.25,"2021-07-02 10:02:35","2021-07-02 18:02:11",2021-07-02 18:02:11,64931,2021-07-02
23028,12,20.08,1009.05,53.26,"2021-07-02 10:02:35","2021-07-02 18:02:16",2021-07-02 18:02:16,64936,2021-07-02
23029,12,20.08,1009.05,53.22,"2021-07-02 10:02:35","2021-07-02 18:02:21",2021-07-02 18:02:21,64941,2021-07-02
23030,12,20.08,1009.29,53.64,"2021-07-03 16:35:23","2021-07-03 16:35:28",2021-07-03 16:35:28,59728,2021-07-03
23031,12,20.09,1009.28,53.48,"2021-07-03 16:35:23","2021-07-03 16:35:34",2021-07-03 16:35:34,59734,2021-07-03
23032,12,20.08,1009.23,53.57,"2021-07-03 16:35:23","2021-07-03 16:35:39",2021-07-03 16:35:39,59739,2021-07-03
23033,12,20.08,1009.29,53.65,"2021-07-03 16:35:23","2021-07-03 16:35:44",2021-07-03 16:35:44,59744,2021-07-03
23034,12,20.08,1009.32,53.64,"2021-07-03 16:35:23","2021-07-03 16:35:49",2021-07-03 16:35:49,59749,2021-07-03
23035,12,20.08,1009.28,53.64,"2021-07-03 16:35:23","2021-07-03 16:35:54",2021-07-03 16:35:54,59754,2021-07-03
23036,12,20.08,1009.24,53.67,"2021-07-03 16:35:23","2021-07-03 16:36:00",2021-07-03 16:36:00,59760,2021-07-03
23037,12,20.08,1009.28,53.64,"2021-07-03 16:35:23","2021-07-03 16:36:05",2021-07-03 16:36:05,59765,2021-07-03
23038,12,20.08,1009.28,53.68,"2021-07-03 16:35:23","2021-07-03 16:36:10",2021-07-03 16:36:10,59770,2021-07-03
23039,12,20.08,1009.31,53.7,"2021-07-03 16:35:23","2021-07-03 16:36:15",2021-07-03 16:36:15,59775,2021-07-03
23040,12,20.08,1009.31,53.74,"2021-07-03 16:35:23","2021-07-03 16:36:20",2021-07-03 16:36:20,59780,2021-07-03
23041,12,20.08,1009.28,53.77,"2021-07-03 16:35:23","2021-07-03 16:36:25",2021-07-03 16:36:25,59785,2021-07-03
23042,12,20.07,1009.27,53.75,"2021-07-03 16:35:23","2021-07-03 16:36:31",2021-07-03 16:36:31,59791,2021-07-03
23043,12,20.09,1009.25,53.68,"2021-07-03 16:35:23","2021-07-03 16:36:36",2021-07-03 16:36:36,59796,2021-07-03
23044,12,20.09,1009.2,53.75,"2021-07-03 16:35:23","2021-07-03 16:36:41",2021-07-03 16:36:41,59801,2021-07-03
23045,12,20.09,1009.25,53.72,"2021-07-03 16:35:23","2021-07-03 16:36:46",2021-07-03 16:36:46,59806,2021-07-03
23046,12,20.09,1009.33,53.58,"2021-07-03 16:35:23","2021-07-03 16:36:51",2021-07-03 16:36:51,59811,2021-07-03
23047,12,20.1,1009.27,53.5,"2021-07-03 16:35:23","2021-07-03 16:36:56",2021-07-03 16:36:56,59816,2021-07-03
23048,12,20.09,1009.23,53.41,"2021-07-03 16:35:23","2021-07-03 16:37:02",2021-07-03 16:37:02,59822,2021-07-03
23049,12,20.09,1009.22,53.29,"2021-07-03 16:35:23","2021-07-03 16:37:07",2021-07-03 16:37:07,59827,2021-07-03
23050,12,20.1,1009.22,53.26,"2021-07-03 16:35:23","2021-07-03 16:37:12",2021-07-03 16:37:12,59832,2021-07-03
23051,12,20.1,1009.26,53.13,"2021-07-03 16:35:23","2021-07-03 16:37:17",2021-07-03 16:37:17,59837,2021-07-03
23052,12,20.08,1009.24,53.15,"2021-07-03 16:35:23","2021-07-03 16:37:22",2021-07-03 16:37:22,59842,2021-07-03
23053,12,20.07,1009.25,53.18,"2021-07-03 16:35:23","2021-07-03 16:37:28",2021-07-03 16:37:28,59848,2021-07-03
23054,12,20.08,1009.29,53.23,"2021-07-03 16:35:23","2021-07-03 16:37:33",2021-07-03 16:37:33,59853,2021-07-03
23055,12,20.08,1009.23,53.28,"2021-07-03 16:35:23","2021-07-03 16:37:38",2021-07-03 16:37:38,59858,2021-07-03
23056,12,20.07,1009.21,53.34,"2021-07-03 16:35:23","2021-07-03 16:37:43",2021-07-03 16:37:43,59863,2021-07-03
23057,12,20.06,1009.25,53.32,"2021-07-03 16:35:23","2021-07-03 16:37:48",2021-07-03 16:37:48,59868,2021-07-03
23058,12,20.06,1009.25,53.34,"2021-07-03 16:35:23","2021-07-03 16:37:53",2021-07-03 16:37:53,59873,2021-07-03
23059,12,20.06,1009.25,53.37,"2021-07-03 16:35:23","2021-07-03 16:37:59",2021-07-03 16:37:59,59879,2021-07-03
23060,12,20.04,1009.22,53.41,"2021-07-03 16:35:23","2021-07-03 16:38:04",2021-07-03 16:38:04,59884,2021-07-03
23061,12,20.04,1009.24,53.45,"2021-07-03 16:35:23","2021-07-03 16:38:09",2021-07-03 16:38:09,59889,2021-07-03
23062,12,20.04,1009.22,53.46,"2021-07-03 16:35:23","2021-07-03 16:38:14",2021-07-03 16:38:14,59894,2021-07-03
23063,12,20.04,1009.27,53.47,"2021-07-03 16:35:23","2021-07-03 16:38:19",2021-07-03 16:38:19,59899,2021-07-03
23064,12,20.04,1009.24,53.49,"2021-07-03 16:35:23","2021-07-03 16:38:24",2021-07-03 16:38:24,59904,2021-07-03
23065,12,20.04,1009.24,53.51,"2021-07-03 16:35:23","2021-07-03 16:38:30",2021-07-03 16:38:30,59910,2021-07-03
23066,12,20.03,1009.18,53.5,"2021-07-03 16:35:23","2021-07-03 16:38:35",2021-07-03 16:38:35,59915,2021-07-03
23067,12,20.04,1009.27,53.53,"2021-07-03 16:35:23","2021-07-03 16:38:40",2021-07-03 16:38:40,59920,2021-07-03
23068,12,20.04,1009.19,53.51,"2021-07-03 16:35:23","2021-07-03 16:38:45",2021-07-03 16:38:45,59925,2021-07-03
23069,12,20.04,1009.22,53.52,"2021-07-03 16:35:23","2021-07-03 16:38:50",2021-07-03 16:38:50,59930,2021-07-03
23070,12,20.03,1009.23,53.54,"2021-07-03 16:35:23","2021-07-03 16:38:55",2021-07-03 16:38:55,59935,2021-07-03
23071,12,20.03,1009.2,53.55,"2021-07-03 16:35:23","2021-07-03 16:39:01",2021-07-03 16:39:01,59941,2021-07-03
23072,12,20.02,1009.19,53.54,"2021-07-03 16:35:23","2021-07-03 16:39:07",2021-07-03 16:39:07,59947,2021-07-03
23073,12,20.02,1009.21,53.54,"2021-07-03 16:35:23","2021-07-03 16:39:12",2021-07-03 16:39:12,59952,2021-07-03
23074,12,20.01,1009.23,53.57,"2021-07-03 16:35:23","2021-07-03 16:39:18",2021-07-03 16:39:18,59958,2021-07-03
23075,12,20.01,1009.23,53.58,"2021-07-03 16:35:23","2021-07-03 16:39:23",2021-07-03 16:39:23,59963,2021-07-03
23076,12,20.01,1009.22,53.58,"2021-07-03 16:35:23","2021-07-03 16:39:28",2021-07-03 16:39:28,59968,2021-07-03
23077,12,20.01,1009.23,53.58,"2021-07-03 16:35:23","2021-07-03 16:39:33",2021-07-03 16:39:33,59973,2021-07-03
23078,12,20,1009.26,53.61,"2021-07-03 16:35:23","2021-07-03 16:39:38",2021-07-03 16:39:38,59978,2021-07-03
23079,12,20,1009.24,53.62,"2021-07-03 16:35:23","2021-07-03 16:39:43",2021-07-03 16:39:43,59983,2021-07-03
23080,12,20,1009.2,53.61,"2021-07-03 16:35:23","2021-07-03 16:39:49",2021-07-03 16:39:49,59989,2021-07-03
23081,12,20.01,1009.22,53.62,"2021-07-03 16:35:23","2021-07-03 16:39:54",2021-07-03 16:39:54,59994,2021-07-03
23082,12,20,1009.2,53.56,"2021-07-03 16:35:23","2021-07-03 16:39:59",2021-07-03 16:39:59,59999,2021-07-03
23083,12,19.98,1009.23,53.6,"2021-07-03 16:35:23","2021-07-03 16:40:04",2021-07-03 16:40:04,60004,2021-07-03
23084,12,19.99,1009.24,53.6,"2021-07-03 16:35:23","2021-07-03 16:40:09",2021-07-03 16:40:09,60009,2021-07-03
23085,12,19.98,1009.17,53.63,"2021-07-03 16:35:23","2021-07-03 16:40:15",2021-07-03 16:40:15,60015,2021-07-03
23086,12,19.99,1009.18,53.62,"2021-07-03 16:35:23","2021-07-03 16:40:20",2021-07-03 16:40:20,60020,2021-07-03
23087,12,19.98,1009.17,53.6,"2021-07-03 16:35:23","2021-07-03 16:40:25",2021-07-03 16:40:25,60025,2021-07-03
23088,12,19.97,1009.18,53.66,"2021-07-03 16:35:23","2021-07-03 16:40:30",2021-07-03 16:40:30,60030,2021-07-03
23089,12,19.98,1009.14,53.66,"2021-07-03 16:35:23","2021-07-03 16:40:35",2021-07-03 16:40:35,60035,2021-07-03
23090,12,19.98,1009.19,53.64,"2021-07-03 16:35:23","2021-07-03 16:40:40",2021-07-03 16:40:40,60040,2021-07-03
23091,12,19.98,1009.2,53.62,"2021-07-03 16:35:23","2021-07-03 16:40:46",2021-07-03 16:40:46,60046,2021-07-03
23092,12,19.98,1009.22,53.58,"2021-07-03 16:35:23","2021-07-03 16:40:51",2021-07-03 16:40:51,60051,2021-07-03
23093,12,19.98,1009.17,53.56,"2021-07-03 16:35:23","2021-07-03 16:40:56",2021-07-03 16:40:56,60056,2021-07-03
23094,12,19.97,1009.17,53.55,"2021-07-03 16:35:23","2021-07-03 16:41:01",2021-07-03 16:41:01,60061,2021-07-03
23095,12,19.97,1009.28,53.53,"2021-07-03 16:35:23","2021-07-03 16:41:06",2021-07-03 16:41:06,60066,2021-07-03
23096,12,19.96,1009.19,53.51,"2021-07-03 16:35:23","2021-07-03 16:41:11",2021-07-03 16:41:11,60071,2021-07-03
23097,12,19.97,1009.2,53.53,"2021-07-03 16:35:23","2021-07-03 16:41:17",2021-07-03 16:41:17,60077,2021-07-03
23098,12,19.98,1009.19,53.53,"2021-07-03 16:35:23","2021-07-03 16:41:22",2021-07-03 16:41:22,60082,2021-07-03
23099,12,19.97,1009.24,53.5,"2021-07-03 16:35:23","2021-07-03 16:41:27",2021-07-03 16:41:27,60087,2021-07-03
23100,12,19.98,1009.22,53.53,"2021-07-03 16:35:23","2021-07-03 16:41:32",2021-07-03 16:41:32,60092,2021-07-03
23101,12,20,1009.25,53.52,"2021-07-03 16:35:23","2021-07-03 16:41:37",2021-07-03 16:41:37,60097,2021-07-03
23102,12,20,1009.28,53.49,"2021-07-03 16:35:23","2021-07-03 16:41:42",2021-07-03 16:41:42,60102,2021-07-03
23103,12,19.98,1009.22,53.46,"2021-07-03 16:35:23","2021-07-03 16:41:48",2021-07-03 16:41:48,60108,2021-07-03
23104,12,20,1009.26,53.48,"2021-07-03 16:35:23","2021-07-03 16:41:53",2021-07-03 16:41:53,60113,2021-07-03
23105,12,20,1009.29,53.49,"2021-07-03 16:35:23","2021-07-03 16:41:58",2021-07-03 16:41:58,60118,2021-07-03
23106,12,20,1009.21,53.49,"2021-07-03 16:35:23","2021-07-03 16:42:03",2021-07-03 16:42:03,60123,2021-07-03
23107,12,20.01,1009.19,53.5,"2021-07-03 16:35:23","2021-07-03 16:42:08",2021-07-03 16:42:08,60128,2021-07-03
23108,12,20.01,1009.24,53.51,"2021-07-03 16:35:23","2021-07-03 16:42:14",2021-07-03 16:42:14,60134,2021-07-03
23109,12,20.01,1009.19,53.51,"2021-07-03 16:35:23","2021-07-03 16:42:19",2021-07-03 16:42:19,60139,2021-07-03
23110,12,20.01,1009.2,53.52,"2021-07-03 16:35:23","2021-07-03 16:42:24",2021-07-03 16:42:24,60144,2021-07-03
23111,12,20.02,1009.22,53.54,"2021-07-03 16:35:23","2021-07-03 16:42:29",2021-07-03 16:42:29,60149,2021-07-03
23112,12,20.03,1009.15,53.54,"2021-07-03 16:35:23","2021-07-03 16:42:34",2021-07-03 16:42:34,60154,2021-07-03
23113,12,20.04,1009.29,53.53,"2021-07-03 16:35:23","2021-07-03 16:42:39",2021-07-03 16:42:39,60159,2021-07-03
23114,12,20.04,1009.24,53.54,"2021-07-03 16:35:23","2021-07-03 16:42:45",2021-07-03 16:42:45,60165,2021-07-03
23115,12,20.02,1009.21,53.52,"2021-07-03 16:35:23","2021-07-03 16:42:50",2021-07-03 16:42:50,60170,2021-07-03
23116,12,20.02,1009.21,53.52,"2021-07-03 16:35:23","2021-07-03 16:42:55",2021-07-03 16:42:55,60175,2021-07-03
23117,12,20.02,1009.19,53.51,"2021-07-03 16:35:23","2021-07-03 16:43:00",2021-07-03 16:43:00,60180,2021-07-03
23118,12,20.04,1009.21,53.52,"2021-07-03 16:35:23","2021-07-03 16:43:05",2021-07-03 16:43:05,60185,2021-07-03
23119,12,20.04,1009.18,53.53,"2021-07-03 16:35:23","2021-07-03 16:43:11",2021-07-03 16:43:11,60191,2021-07-03
23120,12,20.04,1009.26,53.52,"2021-07-03 16:35:23","2021-07-03 16:43:16",2021-07-03 16:43:16,60196,2021-07-03
23121,12,20.03,1009.23,53.56,"2021-07-03 16:35:23","2021-07-03 16:43:21",2021-07-03 16:43:21,60201,2021-07-03
23122,12,20.02,1009.22,53.54,"2021-07-03 16:35:23","2021-07-03 16:43:26",2021-07-03 16:43:26,60206,2021-07-03
23123,12,20.02,1009.19,53.58,"2021-07-03 16:35:23","2021-07-03 16:43:31",2021-07-03 16:43:31,60211,2021-07-03
23124,12,20.03,1009.28,53.5,"2021-07-03 16:35:23","2021-07-03 16:43:36",2021-07-03 16:43:36,60216,2021-07-03
23125,12,20.02,1009.24,53.56,"2021-07-03 16:35:23","2021-07-03 16:43:42",2021-07-03 16:43:42,60222,2021-07-03
23126,12,20.04,1009.26,53.52,"2021-07-03 16:35:23","2021-07-03 16:43:47",2021-07-03 16:43:47,60227,2021-07-03
23127,12,20.03,1009.23,53.48,"2021-07-03 16:35:23","2021-07-03 16:43:52",2021-07-03 16:43:52,60232,2021-07-03
23128,12,20.03,1009.28,53.44,"2021-07-03 16:35:23","2021-07-03 16:43:57",2021-07-03 16:43:57,60237,2021-07-03
23129,12,20.02,1009.27,53.55,"2021-07-03 16:35:23","2021-07-03 16:44:02",2021-07-03 16:44:02,60242,2021-07-03
23130,12,20.01,1009.28,53.56,"2021-07-03 16:35:23","2021-07-03 16:44:07",2021-07-03 16:44:07,60247,2021-07-03
23131,12,20.02,1009.24,53.62,"2021-07-03 16:35:23","2021-07-03 16:44:13",2021-07-03 16:44:13,60253,2021-07-03
23132,12,20.01,1009.3,53.66,"2021-07-03 16:35:23","2021-07-03 16:44:18",2021-07-03 16:44:18,60258,2021-07-03
23133,12,20.01,1009.27,53.68,"2021-07-03 16:35:23","2021-07-03 16:44:23",2021-07-03 16:44:23,60263,2021-07-03
23134,12,20,1009.31,53.68,"2021-07-03 16:35:23","2021-07-03 16:44:28",2021-07-03 16:44:28,60268,2021-07-03
23135,12,19.99,1009.26,53.71,"2021-07-03 16:35:23","2021-07-03 16:44:33",2021-07-03 16:44:33,60273,2021-07-03
23136,12,20.01,1009.27,53.71,"2021-07-03 16:35:23","2021-07-03 16:44:38",2021-07-03 16:44:38,60278,2021-07-03
23137,12,19.98,1009.28,53.6,"2021-07-03 16:35:23","2021-07-03 16:44:44",2021-07-03 16:44:44,60284,2021-07-03
23138,12,19.97,1009.26,53.66,"2021-07-03 16:35:23","2021-07-03 16:44:49",2021-07-03 16:44:49,60289,2021-07-03
23139,12,19.97,1009.25,53.6,"2021-07-03 16:35:23","2021-07-03 16:44:54",2021-07-03 16:44:54,60294,2021-07-03
23140,12,19.98,1009.27,53.55,"2021-07-03 16:35:23","2021-07-03 16:44:59",2021-07-03 16:44:59,60299,2021-07-03
23141,12,19.99,1009.29,53.6,"2021-07-03 16:35:23","2021-07-03 16:45:04",2021-07-03 16:45:04,60304,2021-07-03
23142,12,20,1009.28,53.59,"2021-07-03 16:35:23","2021-07-03 16:45:10",2021-07-03 16:45:10,60310,2021-07-03
23143,12,19.99,1009.3,53.55,"2021-07-03 16:35:23","2021-07-03 16:45:15",2021-07-03 16:45:15,60315,2021-07-03
23144,12,19.99,1009.24,53.52,"2021-07-03 16:35:23","2021-07-03 16:45:20",2021-07-03 16:45:20,60320,2021-07-03
23145,12,19.97,1009.26,53.53,"2021-07-03 16:35:23","2021-07-03 16:45:25",2021-07-03 16:45:25,60325,2021-07-03
23146,12,19.97,1009.23,53.58,"2021-07-03 16:35:23","2021-07-03 16:45:30",2021-07-03 16:45:30,60330,2021-07-03
23147,12,19.98,1009.24,53.59,"2021-07-03 16:35:23","2021-07-03 16:45:35",2021-07-03 16:45:35,60335,2021-07-03
23148,12,19.99,1009.31,53.67,"2021-07-03 16:35:23","2021-07-03 16:45:40",2021-07-03 16:45:40,60340,2021-07-03
23149,12,19.99,1009.26,53.65,"2021-07-03 16:35:23","2021-07-03 16:45:46",2021-07-03 16:45:46,60346,2021-07-03
23150,12,20.01,1009.27,53.66,"2021-07-03 16:35:23","2021-07-03 16:45:51",2021-07-03 16:45:51,60351,2021-07-03
23151,12,19.99,1009.29,53.69,"2021-07-03 16:35:23","2021-07-03 16:45:56",2021-07-03 16:45:56,60356,2021-07-03
23152,12,19.99,1009.24,53.73,"2021-07-03 16:35:23","2021-07-03 16:46:01",2021-07-03 16:46:01,60361,2021-07-03
23153,12,19.98,1009.23,53.81,"2021-07-03 16:35:23","2021-07-03 16:46:06",2021-07-03 16:46:06,60366,2021-07-03
23154,12,19.99,1009.26,53.96,"2021-07-03 16:35:23","2021-07-03 16:46:12",2021-07-03 16:46:12,60372,2021-07-03
23155,12,20,1009.31,53.93,"2021-07-03 16:35:23","2021-07-03 16:46:17",2021-07-03 16:46:17,60377,2021-07-03
23156,12,19.98,1009.28,54.03,"2021-07-03 16:35:23","2021-07-03 16:46:22",2021-07-03 16:46:22,60382,2021-07-03
23157,12,19.98,1009.25,54.02,"2021-07-03 16:35:23","2021-07-03 16:46:27",2021-07-03 16:46:27,60387,2021-07-03
23158,12,19.99,1009.24,54.14,"2021-07-03 16:35:23","2021-07-03 16:46:32",2021-07-03 16:46:32,60392,2021-07-03
23159,12,19.99,1009.3,54.12,"2021-07-03 16:35:23","2021-07-03 16:46:37",2021-07-03 16:46:37,60397,2021-07-03
23160,12,20,1009.25,54.23,"2021-07-03 16:35:23","2021-07-03 16:46:43",2021-07-03 16:46:43,60403,2021-07-03
23161,12,19.99,1009.24,54.1,"2021-07-03 16:35:23","2021-07-03 16:46:48",2021-07-03 16:46:48,60408,2021-07-03
23162,12,20.01,1009.24,54.19,"2021-07-03 16:35:23","2021-07-03 16:46:53",2021-07-03 16:46:53,60413,2021-07-03
23163,12,20.01,1009.27,54.24,"2021-07-03 16:35:23","2021-07-03 16:46:58",2021-07-03 16:46:58,60418,2021-07-03
23164,12,20.01,1009.25,54.25,"2021-07-03 16:35:23","2021-07-03 16:47:03",2021-07-03 16:47:03,60423,2021-07-03
23165,12,20.02,1009.26,54.22,"2021-07-03 16:35:23","2021-07-03 16:47:09",2021-07-03 16:47:09,60429,2021-07-03
23166,12,20.02,1009.3,54.2,"2021-07-03 16:35:23","2021-07-03 16:47:14",2021-07-03 16:47:14,60434,2021-07-03
23167,12,20.01,1009.3,54.18,"2021-07-03 16:35:23","2021-07-03 16:47:19",2021-07-03 16:47:19,60439,2021-07-03
23168,12,20.01,1009.28,54.17,"2021-07-03 16:35:23","2021-07-03 16:47:24",2021-07-03 16:47:24,60444,2021-07-03
23169,12,20.02,1009.24,54.29,"2021-07-03 16:35:23","2021-07-03 16:47:29",2021-07-03 16:47:29,60449,2021-07-03
23170,12,20.03,1009.28,54.37,"2021-07-03 16:35:23","2021-07-03 16:47:34",2021-07-03 16:47:34,60454,2021-07-03
23171,12,20.02,1009.26,54.39,"2021-07-03 16:35:23","2021-07-03 16:47:40",2021-07-03 16:47:40,60460,2021-07-03
23172,12,20.02,1009.18,54.38,"2021-07-03 16:35:23","2021-07-03 16:47:45",2021-07-03 16:47:45,60465,2021-07-03
23173,12,20.04,1009.27,54.5,"2021-07-03 16:35:23","2021-07-03 16:47:50",2021-07-03 16:47:50,60470,2021-07-03
23174,12,20.03,1009.23,54.55,"2021-07-03 16:35:23","2021-07-03 16:47:55",2021-07-03 16:47:55,60475,2021-07-03
23175,12,20.04,1009.24,54.58,"2021-07-03 16:35:23","2021-07-03 16:48:00",2021-07-03 16:48:00,60480,2021-07-03
23176,12,20.04,1009.21,54.56,"2021-07-03 16:35:23","2021-07-03 16:48:05",2021-07-03 16:48:05,60485,2021-07-03
23177,12,20.03,1009.23,54.68,"2021-07-03 16:35:23","2021-07-03 16:48:11",2021-07-03 16:48:11,60491,2021-07-03
23178,12,20.02,1009.24,54.63,"2021-07-03 16:35:23","2021-07-03 16:48:16",2021-07-03 16:48:16,60496,2021-07-03
23179,12,20.05,1009.23,54.54,"2021-07-03 16:35:23","2021-07-03 16:48:21",2021-07-03 16:48:21,60501,2021-07-03
23180,12,20.04,1009.24,54.51,"2021-07-03 16:35:23","2021-07-03 16:48:26",2021-07-03 16:48:26,60506,2021-07-03
23181,12,20.05,1009.25,54.6,"2021-07-03 16:35:23","2021-07-03 16:48:31",2021-07-03 16:48:31,60511,2021-07-03
23182,12,20.05,1009.18,54.6,"2021-07-03 16:35:23","2021-07-03 16:48:36",2021-07-03 16:48:36,60516,2021-07-03
23183,12,20.04,1009.24,54.58,"2021-07-03 16:35:23","2021-07-03 16:48:42",2021-07-03 16:48:42,60522,2021-07-03
23184,12,20.05,1009.31,54.57,"2021-07-03 16:35:23","2021-07-03 16:48:47",2021-07-03 16:48:47,60527,2021-07-03
23185,12,20.04,1009.19,54.57,"2021-07-03 16:35:23","2021-07-03 16:48:52",2021-07-03 16:48:52,60532,2021-07-03
23186,12,20.03,1009.18,54.59,"2021-07-03 16:35:23","2021-07-03 16:48:57",2021-07-03 16:48:57,60537,2021-07-03
23187,12,20.04,1009.16,54.59,"2021-07-03 16:35:23","2021-07-03 16:49:02",2021-07-03 16:49:02,60542,2021-07-03
23188,12,20.03,1009.23,54.62,"2021-07-03 16:35:23","2021-07-03 16:49:07",2021-07-03 16:49:07,60547,2021-07-03
23189,12,20.02,1009.24,54.65,"2021-07-03 16:35:23","2021-07-03 16:49:13",2021-07-03 16:49:13,60553,2021-07-03
23190,12,20.02,1009.32,54.69,"2021-07-03 16:35:23","2021-07-03 16:49:18",2021-07-03 16:49:18,60558,2021-07-03
23191,12,20.02,1009.21,54.73,"2021-07-03 16:35:23","2021-07-03 16:49:23",2021-07-03 16:49:23,60563,2021-07-03
23192,12,20,1009.21,54.76,"2021-07-03 16:35:23","2021-07-03 16:49:28",2021-07-03 16:49:28,60568,2021-07-03
